404	chan1	0.9510565400123596
405	chan1	0.9135454297065735
406	chan1	0.8660253882408142
407	chan1	0.80901700258255
408	chan1	0.7431448101997375
409	chan1	0.6691306233406067
410	chan1	0.5877852439880371
411	chan1	0.5
412	chan1	0.4067366421222687
413	chan1	0.30901700258255005
414	chan1	0.2079116851091385
415	chan1	0.10452846437692642
416	chan1	-1.8734898615119233e-12
417	chan1	-0.10452846437692642
418	chan1	-0.2079116851091385
419	chan1	-0.30901700258255005
420	chan1	-0.4067366421222687
421	chan1	-0.5
422	chan1	-0.5877852439880371
423	chan1	-0.6691306233406067
424	chan1	-0.7431448101997375
425	chan1	-0.80901700258255
426	chan1	-0.8660253882408142
427	chan1	-0.9135454297065735
428	chan1	-0.9510565400123596
429	chan1	-0.9781476259231567
430	chan1	-0.9945219159126282
431	chan1	-1.0
432	chan1	-0.9945219159126282
433	chan1	-0.9781476259231567
434	chan1	-0.9510565400123596
435	chan1	-0.9135454297065735
436	chan1	-0.8660253882408142
437	chan1	-0.80901700258255
438	chan1	-0.7431448101997375
439	chan1	-0.6691306233406067
440	chan1	-0.5877852439880371
441	chan1	-0.5
442	chan1	-0.4067366421222687
443	chan1	-0.30901700258255005
444	chan1	-0.2079116851091385
445	chan1	-0.10452846437692642
446	chan1	1.883448908987506e-12
447	chan1	0.10452846437692642
448	chan1	0.2079116851091385
449	chan1	0.30901700258255005
450	chan1	0.4067366421222687
451	chan1	0.5
452	chan1	0.5877852439880371
453	chan1	0.6691306233406067
454	chan1	0.7431448101997375
455	chan1	0.80901700258255
456	chan1	0.8660253882408142
457	chan1	0.9135454297065735
458	chan1	0.9510565400123596
459	chan1	0.9781476259231567
460	chan1	0.9945219159126282
461	chan1	1.0
462	chan1	0.9945219159126282
463	chan1	0.9781476259231567
464	chan1	0.9510565400123596
465	chan1	0.9135454297065735
466	chan1	0.8660253882408142
467	chan1	0.80901700258255
468	chan1	0.7431448101997375
469	chan1	0.6691306233406067
470	chan1	0.5877852439880371
471	chan1	0.5
473	chan1	0.4067366421222687
473	chan1	0.30901700258255005
474	chan1	0.2079116851091385
475	chan1	0.10452846437692642
476	chan1	-1.8832598241286247e-12
477	chan1	-0.10452846437692642
478	chan1	-0.2079116851091385
479	chan1	-0.30901700258255005
480	chan1	-0.4067366421222687
482	chan1	-0.5
482	chan1	-0.5877852439880371
483	chan1	-0.6691306233406067
485	chan1	-0.7431448101997375
485	chan1	-0.80901700258255
486	chan1	-0.8660253882408142
487	chan1	-0.9135454297065735
489	chan1	-0.9510565400123596
489	chan1	-0.9781476259231567
491	chan1	-0.9945219159126282
491	chan1	-1.0
492	chan1	-0.9945219159126282
493	chan1	-0.9781476259231567
495	chan1	-0.9510565400123596
495	chan1	-0.9135454297065735
496	chan1	-0.8660253882408142
498	chan1	-0.80901700258255
498	chan1	-0.7431448101997375
499	chan1	-0.6691306233406067
500	chan1	-0.5877852439880371
501	chan1	-0.5
502	chan1	-0.4067366421222687
503	chan1	-0.30901700258255005
504	chan1	-0.2079116851091385
505	chan1	-0.10452846437692642
506	chan1	1.8932149684763866e-12
507	chan1	0.10452846437692642
508	chan1	0.2079116851091385
509	chan1	0.30901700258255005
510	chan1	0.4067366421222687
511	chan1	0.5
512	chan1	0.5877852439880371
513	chan1	0.6691306233406067
514	chan1	0.7431448101997375
515	chan1	0.80901700258255
516	chan1	0.8660253882408142
517	chan1	0.9135454297065735
518	chan1	0.9510565400123596
519	chan1	0.9781476259231567
520	chan1	0.9945219159126282
521	chan1	1.0
522	chan1	0.9945219159126282
523	chan1	0.9781476259231567
524	chan1	0.9510565400123596
525	chan1	0.9135454297065735
526	chan1	0.8660253882408142
527	chan1	0.80901700258255
528	chan1	0.7431448101997375
529	chan1	0.6691306233406067
531	chan1	0.5877852439880371
531	chan1	0.5
532	chan1	0.4067366421222687
533	chan1	0.30901700258255005
534	chan1	0.2079116851091385
536	chan1	0.10452846437692642
536	chan1	-1.893029786745326e-12
537	chan1	-0.10452846437692642
538	chan1	-0.2079116851091385
540	chan1	-0.30901700258255005
540	chan1	-0.4067366421222687
542	chan1	-0.5
542	chan1	-0.5877852439880371
543	chan1	-0.6691306233406067
544	chan1	-0.7431448101997375
545	chan1	-0.80901700258255
546	chan1	-0.8660253882408142
547	chan1	-0.9135454297065735
548	chan1	-0.9510565400123596
549	chan1	-0.9781476259231567
550	chan1	-0.9945219159126282
551	chan1	-1.0
552	chan1	-0.9945219159126282
553	chan1	-0.9781476259231567
554	chan1	-0.9510565400123596
555	chan1	-0.9135454297065735
556	chan1	-0.8660253882408142
557	chan1	-0.80901700258255
558	chan1	-0.7431448101997375
559	chan1	-0.6691306233406067
560	chan1	-0.5877852439880371
561	chan1	-0.5
562	chan1	-0.4067366421222687
563	chan1	-0.30901700258255005
564	chan1	-0.2079116851091385
565	chan1	-0.10452846437692642
566	chan1	1.902981027965267e-12
567	chan1	0.10452846437692642
568	chan1	0.2079116851091385
569	chan1	0.30901700258255005
570	chan1	0.4067366421222687
571	chan1	0.5
572	chan1	0.5877852439880371
573	chan1	0.6691306233406067
574	chan1	0.7431448101997375
575	chan1	0.80901700258255
576	chan1	0.8660253882408142
577	chan1	0.9135454297065735
578	chan1	0.9510565400123596
579	chan1	0.9781476259231567
580	chan1	0.9945219159126282
581	chan1	1.0
582	chan1	0.9945219159126282
583	chan1	0.9781476259231567
584	chan1	0.9510565400123596
585	chan1	0.9135454297065735
586	chan1	0.8660253882408142
587	chan1	0.80901700258255
588	chan1	0.7431448101997375
589	chan1	0.6691306233406067
590	chan1	0.5877852439880371
591	chan1	0.5
592	chan1	0.4067366421222687
593	chan1	0.30901700258255005
594	chan1	0.2079116851091385
595	chan1	0.10452846437692642
596	chan1	-1.9027997493620274e-12
597	chan1	-0.10452846437692642
598	chan1	-0.2079116851091385
599	chan1	-0.30901700258255005
600	chan1	-0.4067366421222687
601	chan1	-0.5
602	chan1	-0.5877852439880371
603	chan1	-0.6691306233406067
604	chan1	-0.7431448101997375
605	chan1	-0.80901700258255
606	chan1	-0.8660253882408142
607	chan1	-0.9135454297065735
608	chan1	-0.9510565400123596
609	chan1	-0.9781476259231567
610	chan1	-0.9945219159126282
611	chan1	-1.0
612	chan1	-0.9945219159126282
613	chan1	-0.9781476259231567
614	chan1	-0.9510565400123596
615	chan1	-0.9135454297065735
616	chan1	-0.8660253882408142
617	chan1	-0.80901700258255
618	chan1	-0.7431448101997375
619	chan1	-0.6691306233406067
620	chan1	-0.5877852439880371
621	chan1	-0.5
622	chan1	-0.4067366421222687
623	chan1	-0.30901700258255005
624	chan1	-0.2079116851091385
625	chan1	-0.10452846437692642
626	chan1	1.9127470874541475e-12
627	chan1	0.10452846437692642
628	chan1	0.2079116851091385
629	chan1	0.30901700258255005
630	chan1	0.4067366421222687
631	chan1	0.5
632	chan1	0.5877852439880371
633	chan1	0.6691306233406067
634	chan1	0.7431448101997375
